tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-540,Wimbledon,Grass,128,G,20160627,118,105554,,,Daniel Evans,R,175,GBR,26.0971937,91,648,105526,,,Jan Lennard Struff,R,,GER,26.17385353,86,661,6-3 6-7(6) 7-6(7) 7-5,5,R128,196,10,6,159,97,69,37,23,12,14,27,6,155,85,71,30,22,8,13
2016-540,Wimbledon,Grass,128,G,20160627,119,105238,30,,Alexandr Dolgopolov,R,180,UKR,27.63586585,33,1215,105539,,,Evgeny Donskoy,R,185,RUS,26.13552361,78,705,6-2 6-4 3-6 7-6(3),5,R128,119,13,4,99,64,53,23,20,3,5,8,3,120,78,56,23,19,7,11
2016-540,Wimbledon,Grass,128,G,20160627,120,104871,,,Jeremy Chardy,R,188,FRA,29.37166324,34,1175,104792,17,,Gael Monfils,R,193,FRA,29.82067077,16,2110,6-7(4) 6-0 4-6 6-1 6-2,5,R128,156,12,4,138,91,75,22,22,8,9,19,7,139,91,59,20,21,6,13
2016-540,Wimbledon,Grass,128,G,20160627,121,105449,,,Steve Johnson,R,188,USA,26.50787132,29,1385,104291,,,Malek Jaziri,R,185,TUN,32.43531828,60,824,7-5 7-6(2) 6-4,5,R128,127,9,7,101,63,49,17,17,3,7,8,5,106,60,45,17,17,3,9
2016-540,Wimbledon,Grass,128,G,20160627,122,105777,,,Grigor Dimitrov,R,188,BUL,25.11704312,37,1150,106216,,,Bjorn Fratangelo,R,,USA,22.94045175,112,537,6-3 6-4 6-2,5,R128,89,1,4,71,47,42,14,14,0,0,7,5,78,46,27,19,13,2,6
2016-540,Wimbledon,Grass,128,G,20160627,123,104468,16,,Gilles Simon,R,183,FRA,31.49897331,20,1720,104386,,,Janko Tipsarevic,R,180,SRB,32.01368925,411,103,4-6 6-4 7-5 6-3,5,R128,209,6,2,149,89,59,35,21,8,11,6,4,122,64,44,30,20,3,8
2016-540,Wimbledon,Grass,128,G,20160627,124,105227,9,,Marin Cilic,R,198,CRO,27.74537988,13,2695,104548,,,Brian Baker,R,190,USA,31.15947981,589,50,6-3 7-5 6-3,5,R128,109,18,4,88,53,47,19,15,6,6,4,5,91,53,34,19,15,4,8
2016-540,Wimbledon,Grass,128,G,20160627,125,104660,,,Sergiy Stakhovsky,R,193,UKR,30.47227926,94,635,106415,,,Yoshihito Nishioka,L,,JPN,20.75017112,122,506,6-3 6-4 6-4,5,R128,87,19,1,77,56,48,11,15,2,3,0,3,78,60,40,9,14,0,4
2016-540,Wimbledon,Grass,128,G,20160627,126,105041,,,Lukas Lacko,R,185,SVK,28.64887064,123,501,103893,,,Paolo Lorenzi,R,183,ITA,34.53251198,49,940,6-4 6-7(5) 7-5 6-3,5,R128,174,10,1,120,73,55,27,22,4,7,10,3,141,87,57,25,21,4,11
2016-540,Wimbledon,Grass,128,G,20160627,127,103333,23,,Ivo Karlovic,R,208,CRO,37.32785763,32,1270,106432,,,Borna Coric,R,,CRO,19.61670089,50,935,7-6(8) 7-6(7) 6-4,5,R128,132,26,0,101,65,53,30,17,1,1,4,1,104,75,58,21,17,2,3
2016-540,Wimbledon,Grass,128,G,20160627,128,105723,,,Andrey Kuznetsov,R,185,RUS,25.34428474,42,1013,104655,29,,Pablo Cuevas,R,180,URU,30.48596851,24,1555,6-3 3-6 5-7 6-3 6-4,5,R128,158,6,1,134,78,59,35,25,4,7,15,2,140,82,60,33,24,4,8
2016-540,Wimbledon,Grass,128,G,20160627,129,104180,,,Gilles Muller,L,193,LUX,33.13620808,39,1090,105053,,,Santiago Giraldo,R,188,COL,28.58316222,129,464,4-6 6-7(3) 7-6(5) 6-3 15-13,5,R128,255,51,4,204,137,115,41,36,4,5,14,2,198,145,117,35,35,5,7
2016-540,Wimbledon,Grass,128,G,20160627,130,103898,,,Julien Benneteau,R,185,FRA,34.51882272,547,59,105011,,,Illya Marchenko,R,185,UKR,28.80219028,84,679,6-4 6-2 7-6(8),5,R128,134,12,0,95,66,50,20,15,3,4,8,6,100,60,44,17,15,4,8
2016-540,Wimbledon,Grass,128,G,20160627,131,105453,5,,Kei Nishikori,R,178,JPN,26.49418207,6,4155,105032,,,Samuel Groth,R,,AUS,28.6899384,124,498,6-4 6-3 7-5,5,R128,129,1,3,102,69,43,20,16,8,10,15,6,103,54,36,23,15,7,13
2016-540,Wimbledon,Grass,128,G,20160627,132,106233,8,,Dominic Thiem,R,,AUT,22.81451061,8,3175,104252,,,Florian Mayer,R,190,GER,32.72826831,80,696,7-5 6-4 6-4,5,R128,96,14,3,85,60,52,14,16,0,0,3,7,97,60,47,17,16,3,6
2016-540,Wimbledon,Grass,128,G,20160627,133,106210,,,Jiri Vesely,L,,CZE,22.9650924,64,780,104997,,,Igor Sijsling,R,190,NED,28.85968515,118,523,6-2 6-4 7-6(7),5,R128,123,21,3,104,70,53,19,15,7,7,1,3,100,64,46,17,15,5,8
2016-540,Wimbledon,Grass,128,G,20160627,134,106261,,,Dennis Novikov,R,,USA,22.63928816,145,390,106291,,,Luke Saville,R,,AUS,22.40109514,221,241,4-6 6-4 7-5 6-4,5,R128,146,7,5,124,76,57,28,21,1,3,4,8,134,87,58,25,21,6,10
2016-540,Wimbledon,Grass,128,G,20160627,135,105311,31,,Joao Sousa,R,,POR,27.24435318,31,1275,104098,,,Dmitry Tursunov,R,185,RUS,33.54140999,453,85,3-6 7-6(2) 4-6 6-3 7-5,5,R128,193,16,3,147,118,87,10,26,3,9,12,4,187,121,82,30,26,13,20
2016-540,Wimbledon,Grass,128,G,20160627,136,100644,24,,Alexander Zverev,R,,GER,19.18685832,28,1385,103908,,,Paul Henri Mathieu,R,185,FRA,34.45585216,59,845,6-3 6-4 6-2,5,R128,96,20,2,85,58,46,12,14,5,7,3,8,86,48,26,19,13,3,9
2016-540,Wimbledon,Grass,128,G,20160627,137,104022,,,Mikhail Youzhny,R,183,RUS,34.00684463,70,753,104547,,,Horacio Zeballos,L,188,ARG,31.16769336,83,686,6-4 6-4 3-6 6-1,5,R128,141,5,0,106,75,56,19,18,5,6,11,2,102,77,51,16,18,2,6
2016-540,Wimbledon,Grass,128,G,20160627,138,103794,,,Benjamin Becker,R,178,GER,35.03080082,102,577,105487,,,Facundo Bagnis,L,,ARG,26.32991102,96,622,6-3 6-3 6-1,5,R128,80,11,1,78,56,46,9,13,3,3,0,3,80,52,30,15,12,5,10
2016-540,Wimbledon,Grass,128,G,20160627,139,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,104471,,,Ivan Dodig,R,183,CRO,31.4825462,74,724,7-6(5) 5-7 6-1 7-6(2),5,R128,203,14,6,131,70,59,30,22,7,12,18,4,157,106,68,20,21,10,17
2016-540,Wimbledon,Grass,128,G,20160627,140,105138,14,,Roberto Bautista Agut,R,,ESP,28.20260096,15,2150,111442,,,Jordan Thompson,R,,AUS,22.18754278,88,657,6-3 6-3 6-3,5,R128,94,2,1,78,55,41,16,14,1,2,7,4,71,39,30,12,13,1,6
2016-540,Wimbledon,Grass,128,G,20160627,141,105062,,,Mikhail Kukushkin,R,183,KAZ,28.50376454,57,867,105373,,,Martin Klizan,L,190,SVK,26.96235455,48,943,7-6(7) 7-6(5) 6-4,5,R128,170,5,5,154,104,65,22,17,17,22,12,1,114,78,52,21,17,3,7
2016-540,Wimbledon,Grass,128,G,20160627,142,105430,,,Radu Albot,R,,MDA,26.6255989,110,544,105671,,,Gastao Elias,R,178,POR,25.59069131,92,647,3-6 6-2 7-5 6-4,5,R128,142,4,0,116,80,54,24,20,4,7,7,4,115,66,48,23,19,2,7
2016-540,Wimbledon,Grass,128,G,20160627,143,106071,19,,Bernard Tomic,R,193,AUS,23.68240931,19,1760,104269,,,Fernando Verdasco,L,188,ESP,32.61601643,53,900,4-6 6-3 6-3 3-6 6-4,5,R128,165,11,7,172,128,97,13,24,13,17,28,7,144,95,68,23,23,10,15
2016-540,Wimbledon,Grass,128,G,20160627,144,106298,32,,Lucas Pouille,R,,FRA,22.34086242,30,1311,105657,,,Marius Copil,R,193,ROU,25.69472964,174,311,6-4 4-6 6-4 6-1,5,R128,124,15,4,111,58,43,33,19,1,3,12,3,104,64,41,24,18,1,6
2016-540,Wimbledon,Grass,128,G,20160627,145,105385,,,Donald Young,L,183,USA,26.92950034,69,757,104919,,,Leonardo Mayer,R,188,ARG,29.11978097,90,650,6-4 7-5 3-6 6-3,5,R128,171,3,3,128,86,65,17,20,9,12,5,8,148,87,62,24,20,14,19
2016-540,Wimbledon,Grass,128,G,20160627,146,105223,,,Juan Martin Del Potro,R,198,ARG,27.75906913,165,320,103565,,,Stephane Robert,R,185,FRA,36.11225188,79,702,6-1 7-5 6-0,5,R128,91,5,3,66,43,39,11,13,3,4,10,8,87,46,30,12,12,9,17
2016-540,Wimbledon,Grass,128,G,20160627,147,104527,4,,Stanislas Wawrinka,R,183,SUI,31.24982888,5,5035,126203,,,Taylor Harry Fritz,R,,USA,18.66392882,65,778,7-6(4) 6-1 6-7(2) 6-4,5,R128,143,6,1,114,62,50,36,21,2,3,6,3,154,90,60,30,20,7,12
2016-540,Wimbledon,Grass,128,G,20160627,148,104755,7,,Richard Gasquet,R,185,FRA,30.02600958,10,2905,105379,,,Aljaz Bedene,R,181,GBR,26.9431896,56,870,6-3 6-4 6-3,5,R128,132,7,2,99,59,46,20,14,6,7,7,4,101,58,37,17,14,7,12
2016-540,Wimbledon,Grass,128,G,20160627,149,104719,,,Marcel Granollers,R,190,ESP,30.20944559,43,972,103607,,,Victor Estrella,R,173,DOM,35.90143737,77,707,6-2 6-4 2-6 6-4,5,R128,158,7,4,109,78,59,15,18,5,7,2,3,141,96,58,24,18,10,14
2016-540,Wimbledon,Grass,128,G,20160627,150,105077,,,Albert Ramos,L,188,ESP,28.44353183,36,1165,105577,,,Vasek Pospisil,R,193,CAN,26.01232033,44,955,6-4 3-6 6-3 6-4,5,R128,146,8,3,131,91,60,27,19,10,11,16,2,97,64,53,14,19,0,3
2016-540,Wimbledon,Grass,128,G,20160627,151,104678,25,,Viktor Troicki,R,193,SRB,30.37645448,27,1405,106137,,,Tristan Lamasine,R,,FRA,23.31279945,204,261,6-4 6-2 6-2,5,R128,94,7,5,72,48,42,13,13,2,2,3,1,89,57,34,15,13,9,14
2016-540,Wimbledon,Grass,128,G,20160627,152,104545,18,,John Isner,R,206,USA,31.17043121,17,2055,104571,,,Marcos Baghdatis,R,183,CYP,31.02806297,40,1085,7-6(2) 7-6(5) 6-3,5,R128,136,33,4,95,69,60,14,17,0,2,9,6,104,55,41,27,16,6,9
2016-540,Wimbledon,Grass,128,G,20160627,153,105881,,,Matthew Barton,R,,AUS,24.52566735,248,212,105874,,,Albano Olivetti,R,203,FRA,24.59137577,793,24,6-7(7) 7-6(5) 6-3 6-7(5) 14-12,5,R128,242,32,9,215,147,126,35,36,1,1,56,17,218,128,108,54,35,11,13
2016-540,Wimbledon,Grass,128,G,20160627,154,104338,,,Juan Monaco,R,185,ARG,32.24640657,97,620,106121,,,Taro Daniel,R,,JPN,23.41409993,114,535,7-5 4-6 6-3 6-2,5,R128,167,9,4,148,104,68,20,20,14,18,4,4,117,67,41,25,19,3,10
2016-540,Wimbledon,Grass,128,G,20160627,155,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.19507187,12,2725,105438,,,Inigo Cervantes Huegun,R,,ESP,26.57357974,75,713,6-4 7-6(5) 6-4,5,R128,119,9,2,91,54,46,20,16,2,3,10,7,109,54,40,29,16,11,14
2016-540,Wimbledon,Grass,128,G,20160627,156,106401,15,,Nick Kyrgios,R,,AUS,21.16906229,18,1855,103285,,,Radek Stepanek,R,185,CZE,37.58247776,121,506,6-4 6-3 6-7(9) 6-1,5,R128,145,25,2,118,88,63,18,19,1,3,11,6,121,63,48,28,19,10,16
2016-540,Wimbledon,Grass,128,G,20160627,157,104460,,,Dustin Brown,R,196,GER,31.55099247,85,673,105583,,,Dusan Lajovic,R,180,SRB,25.99315537,82,691,4-6 6-3 3-6 6-3 6-4,5,R128,127,7,8,140,88,67,31,24,8,10,14,3,129,83,60,29,23,2,5
2016-540,Wimbledon,Grass,128,G,20160627,158,104926,,,Fabio Fognini,R,178,ITA,29.09514031,35,1170,105643,,,Federico Delbonis,L,190,ARG,25.72758385,38,1105,6-4 1-6 6-7(3) 6-2 6-3,5,R128,168,2,6,139,85,53,31,23,4,9,11,4,142,92,67,18,23,3,11
2016-540,Wimbledon,Grass,128,G,20160627,159,103852,22,,Feliciano Lopez,L,188,ESP,34.76796715,21,1630,104330,,,Rajeev Ram,R,193,USA,32.27652293,72,743,7-6(5) 6-4 6-4,5,R128,103,16,2,93,66,49,17,16,3,5,9,4,94,58,40,19,16,3,7
2016-540,Wimbledon,Grass,128,G,20160627,160,105332,26,,Benoit Paire,R,196,FRA,27.137577,23,1596,105015,,,Franco Skugor,R,193,CRO,28.76933607,194,279,3-6 7-6(2) 2-6 6-3 10-8,5,R128,233,17,9,177,98,68,39,28,8,15,8,4,208,138,91,33,28,11,18
2016-540,Wimbledon,Grass,128,G,20160627,161,105357,,,John Millman,R,183,AUS,27.03627652,67,770,103656,,,Albert Montanes,R,175,ESP,35.58384668,120,508,7-5 4-6 5-7 6-4 6-3,5,R128,178,7,3,150,107,80,25,27,3,6,9,4,151,100,67,34,26,3,7
2016-540,Wimbledon,Grass,128,G,20160627,162,104229,,,Yen Hsun Lu,R,180,TPE,32.87063655,76,710,104628,,,Alexander Kudryavtsev,R,183,RUS,30.66940452,179,302,6-4 6-1 6-4,5,R128,92,9,1,83,53,44,16,14,3,4,4,4,84,44,30,15,13,3,8
2016-540,Wimbledon,Grass,128,G,20160627,163,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,106281,,,Liam Broady,L,,GBR,22.47775496,235,224,6-2 6-3 6-4,5,R128,102,8,1,75,49,43,15,14,2,2,2,2,84,57,34,13,13,4,8
2016-540,Wimbledon,Grass,128,G,20160627,164,104925,1,,Novak Djokovic,R,188,SRB,29.10061602,1,16950,105173,,,Adrian Mannarino,L,183,FRA,27.9945243,55,880,6-4 6-3 7-6(5),5,R64,124,6,8,103,67,56,17,16,8,9,5,3,95,61,46,15,15,4,7
2016-540,Wimbledon,Grass,128,G,20160627,165,105023,28,,Sam Querrey,R,198,USA,28.72279261,41,1075,105064,,,Thomaz Bellucci,L,188,BRA,28.49281314,62,790,6-4 6-3 6-2,5,R64,95,10,2,76,47,39,17,14,4,5,5,6,81,48,33,15,13,7,12
2016-540,Wimbledon,Grass,128,G,20160627,166,105732,,,Pierre Hugues Herbert,R,,FRA,25.27857632,81,691,106000,,,Damir Dzumhur,R,172,BIH,24.10403833,87,660,3-6 7-6(1) 7-6(0) 6-2,5,R64,138,16,9,129,68,51,33,21,5,9,3,6,133,92,60,22,20,7,11
2016-540,Wimbledon,Grass,128,G,20160627,167,103917,,,Nicolas Mahut,R,190,FRA,34.4312115,51,919,103970,13,,David Ferrer,R,175,ESP,34.23682409,14,2605,6-1 6-4 6-3,5,R64,117,9,3,86,54,38,16,13,6,8,2,3,85,56,32,10,13,6,13
2016-540,Wimbledon,Grass,128,G,20160627,168,105676,11,,David Goffin,R,163,BEL,25.55509925,11,2780,104273,,,Edouard Roger Vasselin,R,188,FRA,32.58042437,186,290,6-4 6-0 6-3,5,R64,84,6,2,66,35,29,20,13,2,3,0,3,71,50,27,5,12,2,9
2016-540,Wimbledon,Grass,128,G,20160627,169,104797,,,Denis Istomin,R,188,UZB,29.80424367,116,531,104597,,,Nicolas Almagro,R,183,ESP,30.85010267,47,944,6-4 7-6(5) 6-2,5,R64,111,10,0,86,58,43,19,15,1,2,9,2,113,65,43,22,15,11,15
2016-540,Wimbledon,Grass,128,G,20160627,170,106058,27,,Jack Sock,R,185,USA,23.75633128,26,1415,104898,,,Robin Haase,R,190,NED,29.22655715,98,615,6-1 6-3 6-7(3) 6-4,5,R64,136,17,5,115,73,58,27,19,6,6,14,3,128,90,60,17,19,9,14
2016-540,Wimbledon,Grass,128,G,20160627,171,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,104312,,,Andreas Seppi,R,190,ITA,32.34770705,45,955,7-6(5) 6-4 6-2,5,R64,117,25,4,83,60,51,16,15,2,2,2,2,97,50,40,23,15,3,6
2016-540,Wimbledon,Grass,128,G,20160627,172,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,105650,,,Marcus Willis,L,,GBR,25.71663244,772,26,6-0 6-3 6-4,5,R64,84,9,0,73,45,35,19,13,2,2,9,3,83,50,32,14,12,7,12
2016-540,Wimbledon,Grass,128,G,20160627,173,105554,,,Daniel Evans,R,175,GBR,26.0971937,91,648,105238,30,,Alexandr Dolgopolov,R,180,UKR,27.63586585,33,1215,7-6(6) 6-4 6-1,5,R64,117,13,2,93,61,43,18,15,2,4,7,4,97,52,32,23,14,4,10
2016-540,Wimbledon,Grass,128,G,20160627,174,105449,,,Steve Johnson,R,188,USA,26.50787132,29,1385,104871,,,Jeremy Chardy,R,188,FRA,29.37166324,34,1175,6-1 7-6(6) 6-3,5,R64,122,17,2,111,76,58,19,14,8,8,7,4,92,56,37,20,14,4,7
2016-540,Wimbledon,Grass,128,G,20160627,175,105777,,,Grigor Dimitrov,R,188,BUL,25.11704312,37,1150,104468,16,,Gilles Simon,R,183,FRA,31.49897331,20,1720,6-3 7-6(1) 4-6 6-4,5,R64,182,6,1,126,88,69,15,21,3,7,3,1,113,67,43,29,20,7,12
2016-540,Wimbledon,Grass,128,G,20160627,176,105227,9,,Marin Cilic,R,198,CRO,27.74537988,13,2695,104660,,,Sergiy Stakhovsky,R,193,UKR,30.47227926,94,635,6-2 6-7(6) 6-4 6-4,5,R64,170,22,1,113,65,57,29,20,2,3,7,8,142,81,55,32,20,8,13
2016-540,Wimbledon,Grass,128,G,20160627,177,105041,,,Lukas Lacko,R,185,SVK,28.64887064,123,501,103333,23,,Ivo Karlovic,R,208,CRO,37.32785763,32,1270,6-3 3-6 7-6(5) 6-4,5,R64,140,11,5,122,82,67,24,20,1,2,34,7,113,83,67,17,20,2,4
2016-540,Wimbledon,Grass,128,G,20160627,178,105723,,,Andrey Kuznetsov,R,185,RUS,25.34428474,42,1013,104180,,,Gilles Muller,L,193,LUX,33.13620808,39,1090,6-3 6-4 6-4,5,R64,103,11,0,74,51,43,17,15,0,0,13,0,89,53,40,16,14,4,7
2016-540,Wimbledon,Grass,128,G,20160627,179,105453,5,,Kei Nishikori,R,178,JPN,26.49418207,6,4155,103898,,,Julien Benneteau,R,185,FRA,34.51882272,547,59,4-6 6-4 6-4 6-2,5,R64,155,6,3,119,66,53,24,19,2,4,8,6,122,76,50,23,19,3,8
2016-540,Wimbledon,Grass,128,G,20160627,180,106210,,,Jiri Vesely,L,,CZE,22.9650924,64,780,106233,8,,Dominic Thiem,R,,AUT,22.81451061,8,3175,7-6(4) 7-6(5) 7-6(3),5,R64,165,14,5,131,85,66,24,18,5,6,9,4,118,65,52,30,18,3,4
2016-540,Wimbledon,Grass,128,G,20160627,181,105311,31,,Joao Sousa,R,,POR,27.24435318,31,1275,106261,,,Dennis Novikov,R,,USA,22.63928816,145,390,6-4 6-4 3-6 6-4,5,R64,119,11,0,94,68,56,17,20,1,3,13,9,133,79,55,26,19,11,15
2016-540,Wimbledon,Grass,128,G,20160627,182,100644,24,,Alexander Zverev,R,,GER,19.18685832,28,1385,104022,,,Mikhail Youzhny,R,183,RUS,34.00684463,70,753,6-4 3-6 6-0 4-6 6-2,5,R64,198,10,10,138,72,58,29,22,7,11,3,2,137,90,55,22,21,4,12
2016-540,Wimbledon,Grass,128,G,20160627,183,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,103794,,,Benjamin Becker,R,178,GER,35.03080082,102,577,6-4 6-1 6-2,5,R64,83,13,3,70,48,42,12,13,2,2,3,6,77,48,33,11,12,4,9
2016-540,Wimbledon,Grass,128,G,20160627,184,105138,14,,Roberto Bautista Agut,R,,ESP,28.20260096,15,2150,105062,,,Mikhail Kukushkin,R,183,KAZ,28.50376454,57,867,W/O,5,R64,100,,,,,,,,,,,,,,,,,,
2016-540,Wimbledon,Grass,128,G,20160627,185,106071,19,,Bernard Tomic,R,193,AUS,23.68240931,19,1760,105430,,,Radu Albot,R,,MDA,26.6255989,110,544,7-6(3) 6-3 6-7(6) 6-3,5,R64,170,21,5,152,102,75,25,21,4,7,6,2,126,88,60,21,21,3,8
2016-540,Wimbledon,Grass,128,G,20160627,186,106298,32,,Lucas Pouille,R,,FRA,22.34086242,30,1311,105385,,,Donald Young,L,183,USA,26.92950034,69,757,6-4 6-3 6-3,5,R64,87,10,2,77,52,41,14,14,2,3,2,2,86,52,33,15,14,2,7
2016-540,Wimbledon,Grass,128,G,20160627,187,105223,,,Juan Martin Del Potro,R,198,ARG,27.75906913,165,320,104527,4,,Stanislas Wawrinka,R,183,SUI,31.24982888,5,5035,3-6 6-3 7-6(2) 6-3,5,R64,163,9,4,122,85,64,17,20,2,5,15,5,117,77,58,17,19,6,10
2016-540,Wimbledon,Grass,128,G,20160627,188,104755,7,,Richard Gasquet,R,185,FRA,30.02600958,10,2905,104719,,,Marcel Granollers,R,190,ESP,30.20944559,43,972,4-6 7-5 6-3 6-1,5,R64,168,2,5,129,82,64,21,19,10,12,7,2,126,75,43,30,19,11,17
2016-540,Wimbledon,Grass,128,G,20160627,189,105077,,,Albert Ramos,L,188,ESP,28.44353183,36,1165,104678,25,,Viktor Troicki,R,193,SRB,30.37645448,27,1405,3-6 6-3 6-3 2-6 6-3,5,R64,174,8,5,141,105,75,16,22,7,10,20,3,135,91,64,24,22,5,9
2016-540,Wimbledon,Grass,128,G,20160627,190,104545,18,,John Isner,R,206,USA,31.17043121,17,2055,105881,,,Matthew Barton,R,,AUS,24.52566735,248,212,7-6(8) 7-6(3) 7-6(8),5,R64,136,43,5,119,86,72,22,18,0,1,16,7,125,72,59,31,18,3,4
2016-540,Wimbledon,Grass,128,G,20160627,191,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.19507187,12,2725,104338,,,Juan Monaco,R,185,ARG,32.24640657,97,620,6-1 6-4 6-3,5,R64,82,8,1,72,52,42,11,13,3,4,1,1,80,60,33,10,13,8,14
2016-540,Wimbledon,Grass,128,G,20160627,192,106401,15,,Nick Kyrgios,R,,AUS,21.16906229,18,1855,104460,,,Dustin Brown,R,196,GER,31.55099247,85,673,6-7(3) 6-1 2-6 6-4 6-4,5,R64,125,27,6,134,95,74,25,24,3,5,22,7,154,93,68,35,23,11,15
2016-540,Wimbledon,Grass,128,G,20160627,193,103852,22,,Feliciano Lopez,L,188,ESP,34.76796715,21,1630,104926,,,Fabio Fognini,R,178,ITA,29.09514031,35,1170,3-6 6-7(5) 6-3 6-3 6-3,5,R64,187,21,11,144,82,66,28,24,5,9,7,12,172,100,65,36,24,13,21
2016-540,Wimbledon,Grass,128,G,20160627,194,105357,,,John Millman,R,183,AUS,27.03627652,67,770,105332,26,,Benoit Paire,R,196,FRA,27.137577,23,1596,7-6(5) 6-3 4-6 6-2,5,R64,150,1,3,115,78,60,21,20,2,4,9,8,149,78,57,31,19,8,13
2016-540,Wimbledon,Grass,128,G,20160627,195,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,104229,,,Yen Hsun Lu,R,180,TPE,32.87063655,76,710,6-3 6-2 6-1,5,R64,100,6,0,74,44,30,19,12,3,4,0,4,72,40,23,9,12,4,11
2016-540,Wimbledon,Grass,128,G,20160627,196,105023,28,,Sam Querrey,R,198,USA,28.72279261,41,1075,104925,1,,Novak Djokovic,R,188,SRB,29.10061602,1,16950,7-6(6) 6-1 3-6 7-6(5),5,R32,176,31,2,160,100,79,25,20,14,17,7,2,146,97,63,27,20,11,15
2016-540,Wimbledon,Grass,128,G,20160627,197,103917,,,Nicolas Mahut,R,190,FRA,34.4312115,51,919,105732,,,Pierre Hugues Herbert,R,,FRA,25.27857632,81,691,7-6(5) 6-4 3-6 6-3,5,R32,137,8,2,111,74,56,25,20,3,5,9,9,131,79,55,27,20,2,5
2016-540,Wimbledon,Grass,128,G,20160627,198,105676,11,,David Goffin,R,163,BEL,25.55509925,11,2780,104797,,,Denis Istomin,R,188,UZB,29.80424367,116,531,6-4 6-3 2-6 6-1,5,R32,132,7,6,109,64,45,25,17,6,9,10,1,114,72,44,20,17,7,13
2016-540,Wimbledon,Grass,128,G,20160627,199,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,106058,27,,Jack Sock,R,185,USA,23.75633128,26,1415,7-6(2) 6-4 7-6(1),5,R32,135,27,3,102,75,65,15,17,3,3,9,6,113,66,49,24,17,8,9
2016-540,Wimbledon,Grass,128,G,20160627,200,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,105554,,,Daniel Evans,R,175,GBR,26.0971937,91,648,6-4 6-2 6-2,5,R32,86,11,0,67,45,40,11,13,1,2,0,8,94,54,26,21,13,9,15
2016-540,Wimbledon,Grass,128,G,20160627,201,105449,,,Steve Johnson,R,188,USA,26.50787132,29,1385,105777,,,Grigor Dimitrov,R,188,BUL,25.11704312,37,1150,6-7(6) 7-6(3) 6-4 6-2,5,R32,173,11,4,154,95,72,28,21,11,14,8,4,136,87,64,20,21,10,16
2016-540,Wimbledon,Grass,128,G,20160627,202,105227,9,,Marin Cilic,R,198,CRO,27.74537988,13,2695,105041,,,Lukas Lacko,R,185,SVK,28.64887064,123,501,6-3 6-3 6-4,5,R32,109,19,2,68,44,43,12,14,0,1,2,3,110,68,42,19,14,16,21
2016-540,Wimbledon,Grass,128,G,20160627,203,105453,5,,Kei Nishikori,R,178,JPN,26.49418207,6,4155,105723,,,Andrey Kuznetsov,R,185,RUS,25.34428474,42,1013,7-5 6-3 7-5,5,R32,117,4,4,95,64,46,20,17,2,4,8,6,103,67,46,15,16,5,10
2016-540,Wimbledon,Grass,128,G,20160627,204,106210,,,Jiri Vesely,L,,CZE,22.9650924,64,780,105311,31,,Joao Sousa,R,,POR,27.24435318,31,1275,6-2 6-2 7-5,5,R32,93,12,1,71,46,38,20,14,1,1,2,1,74,50,35,9,14,3,8
2016-540,Wimbledon,Grass,128,G,20160627,205,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,100644,24,,Alexander Zverev,R,,GER,19.18685832,28,1385,6-3 6-4 4-6 6-1,5,R32,159,13,2,99,63,48,21,18,4,6,8,7,134,86,53,20,18,4,10
2016-540,Wimbledon,Grass,128,G,20160627,206,106071,19,,Bernard Tomic,R,193,AUS,23.68240931,19,1760,105138,14,,Roberto Bautista Agut,R,,ESP,28.20260096,15,2150,6-2 6-4 6-4,5,R32,107,9,1,94,59,44,21,14,5,5,5,2,95,61,33,21,14,4,8
2016-540,Wimbledon,Grass,128,G,20160627,207,106298,32,,Lucas Pouille,R,,FRA,22.34086242,30,1311,105223,,,Juan Martin Del Potro,R,198,ARG,27.75906913,165,320,6-7(4) 7-6(6) 7-5 6-1,5,R32,167,18,2,146,85,68,35,22,10,12,7,1,125,81,56,28,21,2,7
