tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Australian Open,104527,R,183,SUI,31.80561259,4,5155,104542,R,188,FRA,31.75085558,12,2505,7-6(2) 6-4 6-3,QF,134,4,2,107,58,41,32,16,5,6,7,3,86,46,34,17,15,0,3
Australian Open,104745,L,185,ESP,30.62286105,9,3195,105683,R,196,CAN,26.05612594,3,5290,6-4 7-6(7) 6-4,QF,164,4,4,105,76,63,15,16,4,4,14,2,107,71,48,20,16,1,3
Australian Open,105777,R,188,BUL,25.67282683,15,2135,105676,R,163,BEL,26.11088296,11,2750,6-3 6-2 6-4,QF,132,8,4,96,61,46,15,14,8,10,6,3,94,44,30,19,13,9,15
Australian Open,103819,R,185,SUI,35.44147844,17,1980,104527,R,183,SUI,31.80561259,4,5155,7-5 6-3 1-6 4-6 6-3,SF,184,11,3,143,86,62,33,24,8,12,10,2,135,89,56,32,23,5,9
Australian Open,104745,L,185,ESP,30.62286105,9,3195,105777,R,188,BUL,25.67282683,15,2135,6-3 5-7 7-6(5) 6-7(4) 6-4,SF,296,8,3,184,135,93,27,28,12,16,20,5,181,124,87,28,27,8,13
Australian Open,103819,R,185,SUI,35.44147844,17,1980,104745,L,185,ESP,30.62286105,9,3195,6-4 3-6 6-1 3-6 6-3,F,217,20,3,138,85,65,26,22,13,17,4,3,151,110,69,23,22,14,20
Roland Garros,104918,R,190,GBR,30.03969884,1,10370,105723,R,185,RUS,26.2642026,73,705,6-4 4-6 6-2 6-0,R128,152,2,2,98,57,41,22,0,3,7,6,4,102,52,29,18,0,1,10
Roland Garros,105373,L,190,SVK,27.88227242,50,925,106362,R,,FRA,22.61190965,285,183,7-6(4) 6-3 4-6 0-6 6-4,R128,219,4,11,165,87,58,37,0,6,13,19,7,138,69,54,32,0,6,11
Roland Garros,104597,R,183,ESP,31.77002053,69,755,104571,R,183,CYP,31.94798084,62,825,6-7(3) 6-4 6-3 7-6(1),R128,195,16,6,133,72,59,35,0,5,7,6,2,156,92,61,34,0,7,12
Roland Garros,105223,R,198,ARG,28.678987,30,1325,105550,L,185,ARG,27.03353867,115,489,6-2 6-1 6-4,R128,109,13,2,67,48,39,13,0,0,0,3,1,88,55,32,16,0,10,15
Roland Garros,104545,R,206,USA,32.09034908,22,2020,111442,R,,AUS,23.10746064,92,592,6-3 4-6 7-6(5) 6-3,R128,157,31,3,129,86,68,22,0,6,8,9,2,117,78,55,23,0,0,3
Roland Garros,103893,R,183,ITA,35.45242984,34,1153,105575,R,175,LTU,26.93771389,188,290,6-0 6-2 6-4,R128,107,8,2,79,49,37,19,0,4,4,2,2,87,54,26,17,0,7,13
Roland Garros,111575,R,,RUS,21.02121834,53,896,111797,R,,CHI,21.63175907,207,262,6-4 3-6 7-6(4) 6-1,R128,165,9,3,122,65,48,31,0,4,6,8,4,146,95,61,25,0,7,12
Roland Garros,104607,R,196,CZE,31.69609856,14,2885,105526,R,,GER,27.09377139,47,943,6-1 6-1 4-6 6-4,R128,152,5,3,104,62,47,21,0,3,6,8,8,127,55,38,29,0,15,23
Roland Garros,104269,L,188,ESP,33.53593429,37,1085,100644,R,198,GER,20.10677618,10,3150,6-4 3-6 6-4 6-2,R128,173,0,5,128,89,53,20,0,7,12,8,5,127,84,50,18,0,12,20
Roland Garros,105732,R,188,FRA,26.19849418,82,662,111577,R,,USA,20.63518138,72,731,6-4 7-6(5) 6-4,R128,131,9,8,99,54,44,26,0,3,4,7,4,97,43,37,27,0,5,8
Roland Garros,106044,R,,ARG,24.78302533,87,624,106000,R,172,BIH,25.02395619,96,565,6-3 2-6 6-3 6-4,R128,133,0,1,104,71,48,19,0,2,5,7,2,111,63,41,26,0,8,13
Roland Garros,104655,R,180,URU,31.40588638,23,1865,111506,R,,FRA,21.97399042,287,181,6-3 6-2 6-4,R128,123,7,4,96,57,45,22,0,6,6,5,5,103,65,43,16,0,5,9
Roland Garros,111202,R,,KOR,21.02669405,67,781,105023,R,198,USA,29.64271047,28,1495,6-4 3-6 6-3 6-3,R128,135,6,6,104,60,47,25,0,7,10,19,6,120,58,47,23,0,2,8
Roland Garros,104797,R,188,UZB,30.72416153,80,669,124014,R,,USA,20.90075291,75,685,7-6(3) 6-3 6-4,R128,118,11,1,94,56,45,27,0,6,6,6,2,92,48,35,26,0,3,5
Roland Garros,104871,R,188,FRA,30.29158111,74,705,105430,R,,MDA,27.54551677,88,613,6-2 6-4 7-6(3),R128,129,11,2,96,59,48,21,0,2,2,1,3,96,61,39,21,0,5,8
Roland Garros,105453,R,178,JPN,27.41409993,9,3650,106423,R,,AUS,21.13347023,,,4-6 6-1 6-4 6-4,R128,182,3,6,120,70,54,25,0,9,11,11,12,137,75,50,28,0,9,14
Roland Garros,104527,R,183,SUI,32.16974675,3,5695,106075,R,,SVK,24.56399726,152,376,6-2 7-6(6) 6-3,R128,117,2,1,98,50,35,33,0,6,7,6,2,92,42,28,26,0,7,11
Roland Garros,105238,R,180,UKR,28.55578371,89,611,104122,R,183,ARG,34.31622177,64,801,7-5 6-3 6-4,R128,130,4,2,98,57,48,22,0,4,4,2,2,83,50,33,25,0,2,5
Roland Garros,104312,R,190,ITA,33.26762491,83,651,105053,R,188,COL,29.50308008,107,517,4-6 6-1 6-2 6-2,R128,131,11,3,95,57,44,19,0,4,8,3,4,107,58,38,13,0,7,16
Roland Garros,104926,R,178,ITA,30.01505818,29,1350,126207,R,,USA,19.35386721,68,769,6-4 6-3 3-6 1-6 6-0,R128,165,3,14,130,82,61,16,0,6,11,12,4,120,68,48,24,0,6,12
Roland Garros,104755,R,185,FRA,30.94592745,25,1605,105963,R,,BEL,25.17180014,127,452,6-2 3-6 6-1 6-3,R128,130,7,2,97,50,38,25,0,4,7,4,4,98,53,35,16,0,6,13
Roland Garros,103607,R,173,DOM,36.82135524,90,595,104559,R,188,RUS,32.0164271,146,401,6-7(9) 2-6 7-6(3) 6-3 6-2,R128,260,9,7,192,142,93,28,0,17,21,13,5,168,99,68,39,0,13,18
Roland Garros,106329,L,,BRA,22.99520876,95,570,124186,U,,FRA,20.32032854,330,145,7-6(4) 2-6 4-6 7-6(3) 6-0,R128,223,5,8,155,93,67,31,0,9,16,4,5,162,94,64,31,0,13,20
Roland Garros,104792,R,193,FRA,30.74058864,16,2365,104460,R,196,GER,32.47091034,76,685,6-4 7-5 6-0,R128,90,2,3,86,62,46,13,0,3,4,5,9,90,40,24,23,0,4,10
Roland Garros,105952,R,,ARG,25.20465435,91,593,104542,R,188,FRA,32.11498973,11,3120,7-5 6-4 6-7(6) 6-4,R128,211,0,3,162,110,73,26,0,6,10,4,5,164,107,72,27,0,16,23
Roland Garros,106378,R,,GBR,22.38740589,49,933,105671,R,178,POR,26.51060917,108,512,6-3 6-2 7-5,R128,106,3,3,81,48,39,18,0,1,3,5,1,75,42,31,11,0,4,10
Roland Garros,104731,R,203,RSA,31.03080082,56,845,104291,R,185,TUN,33.35523614,71,741,7-6(4) 6-3 7-6(4),R128,155,13,4,98,66,53,18,0,2,3,2,4,128,71,49,29,0,11,14
Roland Garros,106401,R,193,AUS,22.08898015,19,2155,104259,R,178,GER,33.61806982,43,990,6-3 7-6(4) 6-3,R128,111,20,4,97,68,55,16,0,3,3,6,4,85,48,39,19,0,1,3
Roland Garros,103970,R,175,ESP,35.15674196,33,1185,105385,L,183,USA,27.84941821,51,910,5-7 6-3 4-6 6-3 13-11,R128,267,13,8,178,108,86,40,0,10,15,5,5,218,130,84,46,0,14,21
Roland Garros,103852,L,188,ESP,35.68788501,36,1115,106216,R,,USA,23.86036961,138,425,6-4 7-6(4) 6-3,R128,121,14,2,92,55,46,24,0,5,6,3,4,92,54,36,24,0,1,4
Roland Garros,104505,R,190,RUS,32.26009582,129,446,105643,L,190,ARG,26.64750171,139,420,6-3 6-4 7-6(6),R128,145,7,4,115,74,60,20,0,5,5,5,3,97,54,39,29,0,6,8
Roland Garros,105227,R,198,CRO,28.66529774,8,3765,105208,R,190,LAT,28.74469541,230,230,6-3 6-3 6-3,R128,101,8,5,75,39,36,22,0,0,0,5,3,81,46,31,18,0,1,5
Roland Garros,105683,R,196,CAN,26.4202601,6,4450,104327,R,178,BEL,33.21013005,38,1016,6-3 6-4 6-2,R128,92,15,5,70,43,38,19,0,2,2,3,2,71,51,33,9,0,2,6
Roland Garros,104297,R,178,BRA,33.31690623,79,673,104022,R,183,RUS,34.92676249,86,624,4-6 7-6(5) 2-6 7-6(4) 6-2,R128,251,11,7,151,80,55,37,0,4,10,13,5,203,116,74,43,0,13,18
Roland Garros,105477,R,,ARG,27.32375086,162,348,111460,R,,FRA,20.58863792,126,453,3-6 6-7(4) 7-6(2) 6-4 6-4,R128,234,3,10,175,102,69,41,0,4,10,16,17,183,92,73,37,0,8,15
Roland Garros,104198,R,188,ESP,33.98494182,153,372,104180,L,193,LUX,34.05612594,27,1530,7-6(4) 6-7(2) 6-2 6-2,R128,207,17,4,119,65,57,35,0,3,3,22,13,148,83,61,30,0,17,21
Roland Garros,105807,R,188,ESP,25.88090349,21,2045,104252,R,190,GER,33.64818617,44,967,6-4 6-2 6-2,R128,96,9,3,75,42,34,19,0,6,7,3,2,99,55,34,17,0,7,13
Roland Garros,106121,R,,JPN,24.3340178,102,544,105668,R,203,POL,26.54072553,164,345,6-4 6-4 6-4,R128,144,8,0,91,64,48,17,0,4,5,13,6,102,68,47,12,0,6,10
Roland Garros,103990,R,180,ESP,35.07734428,274,192,105554,R,175,GBR,27.01711157,55,854,5-7 6-4 6-3 6-1,R128,147,6,2,100,65,44,22,0,2,7,2,10,112,65,44,14,0,4,13
Roland Garros,105777,R,188,BUL,26.03696099,13,2900,103565,R,185,FRA,37.03216975,114,490,6-2 6-3 6-4,R128,109,8,4,84,45,37,20,0,8,10,1,2,73,37,23,14,0,0,6
Roland Garros,106210,L,,CZE,23.88501027,57,840,106058,R,185,USA,24.67624914,15,2415,7-5 7-5 6-3,R128,161,7,2,103,58,40,28,0,9,11,8,4,118,74,51,15,0,10,16
Roland Garros,105379,R,181,GBR,27.86310746,52,898,105992,R,183,USA,25.05954825,42,998,6-4 6-0 3-6 6-1,R128,119,12,0,81,36,30,31,0,1,3,8,6,91,45,29,21,0,2,9
Roland Garros,105062,R,183,KAZ,29.42368241,85,630,105815,R,,USA,25.85352498,113,494,6-2 6-1 6-4,R128,107,2,0,86,73,53,9,0,3,3,2,0,70,40,29,10,0,5,10
Roland Garros,105138,R,183,ESP,29.12251882,18,2155,105357,R,183,AUS,27.95619439,142,416,6-2 6-2 0-6 6-1,R128,134,3,3,91,52,29,27,0,5,9,6,1,91,47,23,22,0,7,14
Roland Garros,105932,R,185,RUS,25.26214921,63,811,104468,R,183,FRA,32.41889117,32,1200,1-6 6-2 6-4 6-1,R128,145,0,4,104,77,45,12,0,4,10,0,3,105,45,26,25,0,14,23
Roland Garros,104678,R,193,SRB,31.29637235,35,1135,105539,R,185,RUS,27.05544148,99,554,7-6(4) 6-4 6-0,R128,137,6,4,129,72,56,27,0,20,21,4,2,81,39,28,20,0,1,6
Roland Garros,104898,R,190,NED,30.14647502,46,948,200282,R,,AUS,18.27789185,240,224,6-2 6-3 6-1,R128,96,7,2,76,43,34,19,0,1,1,4,4,76,48,29,11,0,5,11
Roland Garros,104745,L,185,ESP,30.98699521,4,5375,105332,R,196,FRA,28.05749487,45,950,6-1 6-4 6-1,R128,112,1,2,66,42,28,17,0,2,4,0,2,82,40,20,16,0,10,18
Roland Garros,106233,R,185,AUT,23.73442847,7,4145,106071,R,193,AUS,24.60232717,39,1015,6-4 6-0 6-2,R128,80,11,1,60,33,29,19,0,0,0,3,2,80,49,30,10,0,3,9
Roland Garros,104620,R,183,ITA,31.6386037,470,78,103917,R,190,FRA,35.35112936,48,935,6-4 6-2 6-2,R128,107,4,0,74,58,42,13,0,2,3,6,2,85,48,32,14,0,9,15
Roland Garros,106432,R,,CRO,20.53661875,40,1011,106288,R,,FRA,23.35934292,156,358,7-6(5) 6-3 6-2,R128,147,4,1,98,58,45,27,0,4,4,8,1,91,52,36,21,0,3,6
Roland Garros,105449,R,188,USA,27.42778919,26,1565,105216,R,173,JPN,28.69267625,78,674,6-3 6-3 6-7(4) 6-7(3) 6-3,R128,214,13,9,155,82,61,39,0,3,6,5,6,169,104,68,33,0,9,17
Roland Garros,103333,R,208,CRO,38.2477755,24,1820,126774,R,,GRE,18.79534565,205,264,7-6(5) 7-5 6-4,R128,134,10,3,93,63,53,19,0,3,4,8,6,116,59,47,27,0,4,7
Roland Garros,104547,L,188,ARG,32.08761123,65,793,105173,L,183,FRA,28.91444216,54,871,7-5 6-3 6-4,R128,132,4,1,91,56,39,18,0,4,8,6,3,83,54,29,14,0,1,8
Roland Garros,104660,R,193,UKR,31.39219713,123,458,104229,R,180,TPE,33.79055441,60,828,6-3 6-4 7-6(4),R128,127,16,3,92,53,47,23,0,0,0,4,5,99,60,43,23,0,5,7
Roland Garros,105676,R,163,BEL,26.47501711,12,3055,103908,R,185,FRA,35.37577002,120,471,6-2 6-2 6-2,R128,110,12,2,73,42,35,21,0,1,1,1,3,85,51,29,14,0,12,18
Roland Garros,106298,R,185,FRA,23.26078029,17,2320,103898,R,185,FRA,35.43874059,98,554,7-6(6) 3-6 4-6 6-3 6-4,R128,201,17,7,151,67,57,51,0,3,6,14,9,146,91,71,33,0,7,10
Roland Garros,105064,L,188,BRA,29.41273101,61,827,105583,R,180,SRB,26.91307324,81,669,4-6 7-5 6-4 6-4,R128,178,9,10,129,86,65,18,0,8,13,7,1,145,92,57,26,0,12,19
Roland Garros,126127,U,,FRA,20.96919918,266,198,106421,R,,RUS,21.29500342,66,782,5-7 6-4 6-1 3-1 RET,R128,147,4,4,120,67,49,25,0,11,14,6,8,116,61,43,24,0,12,18
Roland Garros,105077,L,188,ESP,29.36344969,20,2065,105657,R,193,ROU,26.6146475,94,577,6-7(7) 6-1 6-4 6-2,R128,186,4,2,109,66,49,27,0,4,6,8,5,134,68,48,25,0,12,19
Roland Garros,109303,R,,ITA,22.13278576,187,293,104999,L,190,GER,29.76865161,31,1311,4-6 7-5 6-2 6-2,R128,162,6,5,110,65,46,26,0,4,8,8,3,124,86,55,13,0,11,19
Roland Garros,106043,R,170,ARG,24.78302533,41,1005,126094,R,,RUS,19.60574949,118,483,0-6 6-4 6-2 6-7(3) 9-7,R128,210,3,4,149,102,67,23,0,5,12,4,7,163,84,55,44,0,10,18
Roland Garros,105311,R,185,POR,28.16427105,59,830,104386,R,180,SRB,32.93360712,58,840,4-6 7-6(3) 6-2 6-2,R128,188,6,5,137,79,54,27,0,8,12,6,0,134,70,43,30,0,7,14
Roland Garros,104925,R,188,SRB,30.02053388,2,7445,104719,R,190,ESP,31.12936345,77,675,6-3 6-4 6-2,R128,147,5,1,87,58,36,18,0,6,10,5,0,102,56,33,16,0,12,20
Roland Garros,104918,R,190,GBR,30.03969884,1,10370,105373,L,190,SVK,27.88227242,50,925,6-7(3) 6-2 6-2 7-6(3),R64,214,9,4,125,62,49,39,0,5,7,5,7,137,76,48,33,0,8,14
Roland Garros,105223,R,198,ARG,28.678987,30,1325,104597,R,183,ESP,31.77002053,69,755,6-3 3-6 1-1 RET,R64,90,6,2,59,38,30,10,0,1,2,7,1,51,35,27,10,0,0,1
Roland Garros,104545,R,206,USA,32.09034908,22,2020,103893,R,183,ITA,35.45242984,34,1153,6-3 7-6(3) 7-6(2),R64,129,21,1,103,73,62,20,0,2,2,7,1,90,53,42,26,0,2,3
Roland Garros,111575,R,,RUS,21.02121834,53,896,104607,R,196,CZE,31.69609856,14,2885,7-5 6-4 6-4,R64,133,12,2,92,43,38,29,0,0,0,7,1,100,57,39,26,0,7,10
Roland Garros,104269,L,188,ESP,33.53593429,37,1085,105732,R,188,FRA,26.19849418,82,662,6-3 3-6 4-6 6-3 6-3,R64,209,5,3,145,105,75,24,0,11,14,11,3,155,90,60,36,0,6,11
Roland Garros,104655,R,180,URU,31.40588638,23,1865,106044,R,,ARG,24.78302533,87,624,6-4 6-4 6-4,R64,120,2,3,92,54,37,20,0,5,8,3,4,80,52,34,14,0,7,13
Roland Garros,111202,R,,KOR,21.02669405,67,781,104797,R,188,UZB,30.72416153,80,669,6-1 7-5 6-1,R64,111,3,2,73,43,36,18,0,1,2,4,4,82,51,27,14,0,7,14
Roland Garros,105453,R,178,JPN,27.41409993,9,3650,104871,R,188,FRA,30.29158111,74,705,6-3 6-0 7-6(5),R64,117,5,5,85,50,42,15,0,6,9,6,5,84,55,30,14,0,2,9
Roland Garros,104527,R,183,SUI,32.16974675,3,5695,105238,R,180,UKR,28.55578371,89,611,6-4 7-6(5) 7-5,R64,154,16,5,116,70,52,28,0,5,7,6,1,110,71,51,19,0,5,9
Roland Garros,104926,R,178,ITA,30.01505818,29,1350,104312,R,190,ITA,33.26762491,83,651,6-4 7-5 6-3,R64,140,5,7,102,57,40,22,0,6,9,4,4,103,46,27,28,0,12,18
Roland Garros,104755,R,185,FRA,30.94592745,25,1605,103607,R,173,DOM,36.82135524,90,595,6-1 6-0 6-4,R64,103,5,2,71,40,35,17,0,4,4,0,2,82,55,31,8,0,5,11
Roland Garros,104792,R,193,FRA,30.74058864,16,2365,106329,L,,BRA,22.99520876,95,570,6-1 6-4 6-1,R64,91,6,0,67,53,37,7,0,2,4,2,3,63,40,18,7,0,4,12
Roland Garros,106378,R,,GBR,22.38740589,49,933,105952,R,,ARG,25.20465435,91,593,7-5 6-3 6-1,R64,122,1,3,80,49,38,17,0,3,5,2,4,92,57,36,13,0,3,10
Roland Garros,104731,R,203,RSA,31.03080082,56,845,106401,R,193,AUS,22.08898015,19,2155,5-7 6-4 6-1 6-2,R64,155,21,8,112,65,56,20,0,6,8,16,9,122,85,56,16,0,7,13
Roland Garros,103852,L,188,ESP,35.68788501,36,1115,103970,R,175,ESP,35.15674196,33,1185,7-5 3-6 7-5 4-6 6-4,R64,232,11,6,171,102,75,29,0,12,19,5,14,174,103,72,33,0,16,24
Roland Garros,105227,R,198,CRO,28.66529774,8,3765,104505,R,190,RUS,32.26009582,129,446,6-3 6-2 6-2,R64,98,11,5,72,44,42,14,0,1,1,5,2,83,57,37,8,0,5,10
Roland Garros,105683,R,196,CAN,26.4202601,6,4450,104297,R,178,BRA,33.31690623,79,673,4-6 6-2 6-3 6-4,R64,143,25,5,105,76,58,18,0,4,6,1,7,126,78,51,24,0,15,20
Roland Garros,104198,R,188,ESP,33.98494182,153,372,105477,R,,ARG,27.32375086,162,348,7-5 6-4 7-5,R64,147,7,8,94,40,29,28,0,2,7,4,6,132,75,46,21,0,7,15
Roland Garros,105807,R,188,ESP,25.88090349,21,2045,106121,R,,JPN,24.3340178,102,544,7-5 6-4 4-6 6-0,R64,161,15,2,125,80,53,27,0,5,8,5,3,126,81,53,17,0,14,21
Roland Garros,105777,R,188,BUL,26.03696099,13,2900,103990,R,180,ESP,35.07734428,274,192,6-3 6-4 7-5,R64,133,4,4,95,65,56,14,0,1,1,1,2,90,61,39,18,0,6,9
Roland Garros,106210,L,,CZE,23.88501027,57,840,105379,R,181,GBR,27.86310746,52,898,6-3 6-3 4-6 6-3,R64,172,13,8,132,75,59,30,0,12,13,12,3,109,54,40,29,0,4,8
Roland Garros,105138,R,183,ESP,29.12251882,18,2155,105062,R,183,KAZ,29.42368241,85,630,6-3 3-6 6-3 7-6(3),R64,175,3,1,126,75,54,26,0,9,14,2,1,130,99,60,16,0,4,10
Roland Garros,105932,R,185,RUS,25.26214921,63,811,104678,R,193,SRB,31.29637235,35,1135,7-6(3) 7-6(2) 7-6(6),R64,158,2,0,123,91,67,16,0,3,7,14,7,135,70,53,29,0,10,14
Roland Garros,104745,L,185,ESP,30.98699521,4,5375,104898,R,190,NED,30.14647502,46,948,6-1 6-4 6-3,R64,109,4,1,66,46,35,17,0,0,0,6,4,80,51,32,14,0,5,10
Roland Garros,106233,R,185,AUT,23.73442847,7,4145,104620,R,183,ITA,31.6386037,470,78,7-5 6-1 6-3,R64,143,8,7,86,40,33,27,0,4,5,0,1,128,102,58,9,0,24,30
Roland Garros,105449,R,188,USA,27.42778919,26,1565,106432,R,,CRO,20.53661875,40,1011,6-2 7-6(8) 3-6 7-6(6),R64,233,12,6,137,75,61,32,0,3,5,10,4,160,90,62,41,0,12,15
Roland Garros,104547,L,188,ARG,32.08761123,65,793,103333,R,208,CRO,38.2477755,24,1820,7-6(5) 7-6(5) 6-3,R64,133,8,2,96,69,64,17,0,0,0,29,6,102,64,54,20,0,2,3
Roland Garros,105676,R,163,BEL,26.47501711,12,3055,104660,R,193,UKR,31.39219713,123,458,6-2 6-4 3-6 6-3,R64,154,6,1,97,61,50,24,0,4,5,11,2,134,83,54,23,0,12,16
Roland Garros,106298,R,185,FRA,23.26078029,17,2320,105064,L,188,BRA,29.41273101,61,827,7-6(5) 6-1 6-2,R64,128,5,7,102,67,48,16,0,4,6,3,8,86,48,30,15,0,4,10
Roland Garros,105077,L,188,ESP,29.36344969,20,2065,126127,U,,FRA,20.96919918,266,198,6-2 6-1 6-1,R64,84,8,1,57,38,30,14,0,0,0,2,2,68,38,19,11,0,7,14
Roland Garros,106043,R,170,ARG,24.78302533,41,1005,109303,R,,ITA,22.13278576,187,293,6-3 7-5 6-2,R64,128,2,4,109,69,51,18,0,9,11,3,1,86,51,32,14,0,12,18
Roland Garros,104925,R,188,SRB,30.02053388,2,7445,105311,R,185,POR,28.16427105,59,830,6-1 6-4 6-3,R64,127,2,1,88,51,41,18,0,4,5,2,2,83,46,28,15,0,8,14
Roland Garros,104918,R,190,GBR,30.03969884,1,10370,105223,R,198,ARG,28.678987,30,1325,7-6(8) 7-5 6-0,R32,173,5,3,102,58,40,27,0,7,9,6,4,108,66,43,14,0,11,17
Roland Garros,111575,R,,RUS,21.02121834,53,896,104545,R,206,USA,32.09034908,22,2020,7-6(1) 6-3 6-7(5) 7-6(3),R32,180,8,8,147,71,64,47,0,4,4,14,2,138,91,71,27,0,5,6
Roland Garros,104269,L,188,ESP,33.53593429,37,1085,104655,R,180,URU,31.40588638,23,1865,6-2 6-1 6-3,R32,93,2,5,72,48,36,13,0,6,8,0,7,75,38,18,12,0,6,14
Roland Garros,105453,R,178,JPN,27.41409993,9,3650,111202,R,,KOR,21.02669405,67,781,7-5 6-4 6-7(4) 0-6 6-4,R32,231,7,3,161,94,67,35,0,11,17,7,4,163,89,67,34,0,8,14
Roland Garros,104527,R,183,SUI,32.16974675,3,5695,104926,R,178,ITA,30.01505818,29,1350,7-6(2) 6-0 6-2,R32,111,6,2,79,49,36,18,0,4,6,0,7,86,46,25,19,0,5,12
Roland Garros,104792,R,193,FRA,30.74058864,16,2365,104755,R,185,FRA,30.94592745,25,1605,7-6(5) 5-7 4-3 RET,R32,144,4,3,92,65,50,15,0,0,2,2,3,114,72,47,25,0,9,11
Roland Garros,104731,R,203,RSA,31.03080082,56,845,106378,R,,GBR,22.38740589,49,933,6-7(6) 7-6(4) 5-7 6-1 6-4,R32,238,24,2,161,105,82,35,0,1,2,4,6,167,92,69,41,0,12,15
Roland Garros,105227,R,198,CRO,28.66529774,8,3765,103852,L,188,ESP,35.68788501,36,1115,6-1 6-3 6-3,R32,107,8,5,82,38,26,27,0,5,7,1,2,70,43,24,7,0,5,12
Roland Garros,105683,R,196,CAN,26.4202601,6,4450,104198,R,188,ESP,33.98494182,153,372,6-1 1-0 RET,R32,28,5,1,19,14,13,3,0,0,0,1,6,29,14,7,5,0,2,5
Roland Garros,105807,R,188,ESP,25.88090349,21,2045,105777,R,188,BUL,26.03696099,13,2900,7-5 6-3 6-4,R32,138,0,3,97,62,43,21,0,6,8,14,5,103,55,38,21,0,6,11
Roland Garros,105138,R,183,ESP,29.12251882,18,2155,106210,L,,CZE,23.88501027,57,840,6-3 6-4 6-3,R32,122,4,4,89,54,35,22,0,2,4,5,6,80,43,27,16,0,9,15
Roland Garros,104745,L,185,ESP,30.98699521,4,5375,105932,R,185,RUS,25.26214921,63,811,6-0 6-1 6-0,R32,90,3,0,53,29,22,19,0,3,3,1,2,65,48,19,5,0,8,16
Roland Garros,106233,R,185,AUT,23.73442847,7,4145,105449,R,188,USA,27.42778919,26,1565,6-1 7-6(4) 6-3,R32,123,10,4,80,54,47,17,0,3,4,5,1,118,72,47,17,0,11,15
Roland Garros,104547,L,188,ARG,32.08761123,65,793,105676,R,163,BEL,26.47501711,12,3055,4-5 RET,R32,57,0,1,36,21,15,7,0,2,3,2,1,32,15,14,8,0,2,2
Roland Garros,105077,L,188,ESP,29.36344969,20,2065,106298,R,185,FRA,23.26078029,17,2320,6-2 3-6 5-7 6-2 6-1,R32,221,2,6,151,94,59,34,0,11,15,6,9,156,89,62,27,0,11,19
Roland Garros,104925,R,188,SRB,30.02053388,2,7445,106043,R,170,ARG,24.78302533,41,1005,5-7 6-3 3-6 6-1 6-1,R32,198,7,1,114,80,62,19,0,3,7,4,5,153,92,57,24,0,13,21
Roland Garros,104918,R,190,GBR,30.03969884,1,10370,111575,R,,RUS,21.02121834,53,896,6-3 6-4 6-4,R16,124,5,1,81,53,37,21,0,0,2,1,6,79,46,30,17,0,4,9
Roland Garros,105453,R,178,JPN,27.41409993,9,3650,104269,L,188,ESP,33.53593429,37,1085,0-6 6-4 6-4 6-0,R16,154,4,2,112,59,37,25,0,8,13,3,6,109,77,48,12,0,10,17
Roland Garros,104527,R,183,SUI,32.16974675,3,5695,104792,R,193,FRA,30.74058864,16,2365,7-5 7-6(7) 6-2,R16,163,3,1,127,79,55,27,0,11,13,4,3,90,58,44,12,0,2,7
Roland Garros,105227,R,198,CRO,28.66529774,8,3765,104731,R,203,RSA,31.03080082,56,845,6-3 3-0 RET,R16,48,4,2,32,17,14,7,0,0,1,0,1,33,16,7,7,0,0,4
Roland Garros,105807,R,188,ESP,25.88090349,21,2045,105683,R,196,CAN,26.4202601,6,4450,4-6 7-6(2) 6-7(6) 6-4 8-6,R16,257,10,0,206,153,101,27,0,12,18,25,7,176,124,90,21,0,10,17
Roland Garros,104745,L,185,ESP,30.98699521,4,5375,105138,R,183,ESP,29.12251882,18,2155,6-1 6-2 6-2,R16,110,4,2,68,42,29,19,0,3,4,0,1,76,58,30,6,0,11,18
Roland Garros,106233,R,185,AUT,23.73442847,7,4145,104547,L,188,ARG,32.08761123,65,793,6-1 6-3 6-1,R16,99,4,5,66,38,35,13,0,2,3,1,1,73,49,25,8,0,5,12
Roland Garros,104925,R,188,SRB,30.02053388,2,7445,105077,L,188,ESP,29.36344969,20,2065,7-6(5) 6-1 6-3,R16,147,3,0,99,61,44,18,0,5,8,3,2,99,64,34,16,0,3,10
Roland Garros,104918,R,190,GBR,30.03969884,1,10370,105453,R,178,JPN,27.41409993,9,3650,2-6 6-1 7-6(0) 6-1,QF,159,3,6,111,69,51,18,0,4,9,1,2,89,50,31,18,0,5,12
Roland Garros,104527,R,183,SUI,32.16974675,3,5695,105227,R,198,CRO,28.66529774,8,3765,6-3 6-3 6-1,QF,100,3,2,77,48,31,23,0,2,3,5,6,68,33,19,15,0,3,9
Roland Garros,104745,L,185,ESP,30.98699521,4,5375,105807,R,188,ESP,25.88090349,21,2045,6-2 2-0 RET,QF,51,0,0,26,17,8,6,0,0,2,0,2,28,22,8,0,0,0,5
